Employee ID,First Name,Last Name,Gender,Date of Birth,Date of Hire,Department,Job Title,Manager ID,Employment Status
E2396,Sarah,Luna,Male,1968-10-10,2002-01-22,Recruitment,Recruiter,,Contract
E2397,Stephen,Harper,Female,1976-02-19,2013-09-24,Accounting,Finance Manager,,Part-time
E2398,Nicole,Stone,Male,1991-01-16,2017-10-27,Sales,Account Executive,,Part-time
E2399,Erika,Lambert,Female,1963-10-11,2017-06-08,Accounting,Billing Specialist,E1090,Full-time
E2400,Ann,Mendoza,Non-Binary,1968-02-25,2020-11-07,Consulting,Senior Consultant,E1079,Full-time
E2401,Leah,Walker,Male,1993-06-09,2016-09-30,Recruitment,Recruitment Manager,E1029,Part-time
E2402,Brittany,Elliott,Female,1973-04-03,1995-03-15,Sales,Sales Associate,,Full-time
E2403,Crystal,Brown,Female,1961-12-03,2018-01-07,Consulting,Lead Consultant,,Contract
E2404,Clifford,Smith,Non-Binary,1966-02-07,2004-11-12,Consulting,Senior Consultant,,Full-time
E2405,Ana,Espinoza,Female,1979-10-28,2009-03-05,Accounting,Finance Manager,E1089,Full-time
E2406,Teresa,Carr,Male,2000-02-15,2021-10-29,Consulting,Lead Consultant,,Contract
E2407,Chloe,Jones,Male,1964-11-26,1989-02-03,Accounting,Finance Manager,E1097,Full-time
E2408,Travis,Diaz,Male,1971-09-29,2000-10-11,HR,HR Specialist,,Part-time
E2409,Austin,Hernandez,Female,1977-06-20,2023-11-04,IT,System Administrator,,Full-time
E2410,Crystal,Pierce,Non-Binary,1980-12-24,2001-02-24,Accounting,Billing Specialist,E1020,Part-time
E2411,Christopher,Brown,Non-Binary,1994-06-18,2016-12-17,Recruitment,Recruiter,E1072,Full-time
E2412,Benjamin,Reeves,Female,1995-01-25,2013-09-11,Accounting,Accountant,,Part-time
E2413,David,Johnson,Non-Binary,1967-04-18,1992-09-18,Recruitment,Recruitment Manager,E1099,Part-time
E2414,Dana,Wilson,Male,1996-07-27,2020-05-27,IT,Software Engineer,E1021,Contract
E2415,Isaac,Delgado,Female,1979-12-27,2001-01-19,Accounting,Accountant,,Contract
E2416,Robert,Booker,Male,1959-02-03,1985-10-19,Consulting,Consultant,,Contract
E2417,David,Hernandez,Non-Binary,1983-04-21,2015-12-28,Consulting,Lead Consultant,,Part-time
E2418,Savannah,Edwards,Male,1985-11-02,2015-01-16,HR,HR Manager,,Full-time
E2419,Steven,Lane,Non-Binary,2002-04-21,2020-09-02,HR,HR Specialist,E1090,Contract
E2420,Danny,Guzman,Non-Binary,1994-12-03,2018-10-14,Recruitment,Recruitment Manager,,Contract
E2421,Vanessa,Fletcher,Male,2002-02-13,2021-03-12,Consulting,Senior Consultant,,Part-time
E2422,Edward,Wilson,Non-Binary,2001-04-21,2024-09-28,Recruitment,Recruiter,E1069,Part-time
E2423,James,Owens,Non-Binary,1986-04-28,2019-08-03,IT,Software Engineer,,Contract
E2424,Traci,Murphy,Female,1970-02-11,2015-08-19,Accounting,Billing Specialist,E1016,Full-time
E2425,Kyle,Holden,Male,1967-01-04,2019-06-14,Accounting,Finance Manager,,Contract
E2426,William,Phillips,Female,1998-04-29,2016-12-14,Sales,Account Executive,E1070,Part-time
E2427,Angela,Bell,Female,1967-03-22,1992-01-10,IT,Software Engineer,,Full-time
E2428,Larry,Clark,Female,1998-11-18,2016-04-14,HR,HR Assistant,,Full-time
E2429,Christina,Cruz,Non-Binary,1960-07-22,1979-10-17,Consulting,Senior Consultant,E1056,Contract
E2430,Anna,Porter,Female,1980-08-20,2017-02-27,Accounting,Accountant,,Full-time
E2431,Benjamin,Jones,Female,2000-02-03,2019-02-05,IT,IT Manager,,Contract
E2432,Debra,Ryan,Non-Binary,1989-01-01,2013-10-15,Accounting,Finance Manager,,Full-time
E2433,Mikayla,James,Female,1976-02-18,1997-02-09,Consulting,Consultant,,Contract
E2434,Trevor,Carson,Male,1991-09-20,2016-04-11,IT,System Administrator,,Contract
E2435,Charles,Villa,Male,2004-02-29,2023-11-28,Consulting,Senior Consultant,,Contract
E2436,Danielle,Garcia,Male,1972-09-17,2000-10-08,Recruitment,Senior Recruiter,E1010,Full-time
E2437,Robert,Jones,Male,1968-10-29,1989-04-22,HR,HR Specialist,E1044,Full-time
E2438,Tracy,Rogers,Non-Binary,1997-07-25,2019-10-21,HR,HR Assistant,,Full-time
E2439,Jessica,Farley,Male,1984-05-21,2016-07-20,Sales,Sales Manager,,Contract
E2440,Melissa,Byrd,Male,1977-03-13,2011-04-03,Consulting,Lead Consultant,,Contract
E2441,Alexander,Flores,Male,1969-06-15,2017-08-20,Sales,Sales Manager,,Full-time
E2442,Kathleen,Morgan,Female,1964-09-27,2006-01-03,Sales,Sales Associate,,Full-time
E2443,Kimberly,Hernandez,Female,1985-06-08,2016-09-17,Recruitment,Senior Recruiter,,Full-time
E2444,Martin,Brown,Non-Binary,2002-01-08,2021-09-04,IT,System Administrator,,Full-time
E2445,Rachel,Wolfe,Female,1965-08-30,1991-02-12,Sales,Sales Associate,E1087,Full-time
E2446,Jessica,Velez,Female,1997-09-02,2020-10-07,Consulting,Senior Consultant,E1069,Part-time
E2447,Norman,Lutz,Non-Binary,1961-08-05,2023-09-11,Recruitment,Senior Recruiter,,Contract
E2448,Anthony,Garcia,Female,2002-09-07,2020-04-08,Recruitment,Senior Recruiter,,Contract
E2449,Christopher,Moore,Male,1969-03-18,1996-06-09,IT,System Administrator,,Part-time
E2450,Jennifer,Moon,Female,1988-11-21,2015-03-31,Consulting,Consultant,E1073,Full-time
E2451,Susan,Bauer,Non-Binary,1968-08-16,1986-06-27,Consulting,Consultant,,Full-time
E2452,Amy,West,Non-Binary,1984-09-10,2003-12-26,Recruitment,Recruiter,E1100,Contract
E2453,Mary,Nguyen,Non-Binary,1967-06-21,2023-05-08,Sales,Account Executive,E1099,Contract
E2454,Ryan,Lawson,Non-Binary,2001-06-18,2024-02-06,Sales,Sales Associate,,Contract
E2455,Jessica,Cordova,Male,1976-09-25,2018-02-18,Sales,Sales Associate,E1014,Part-time
E2456,Christina,Holmes,Female,1989-06-10,2008-05-12,Consulting,Senior Consultant,E1010,Contract
E2457,Monica,Berger,Male,1970-04-04,1999-07-27,Recruitment,Recruiter,,Full-time
E2458,Nicole,Porter,Male,1983-07-16,2013-02-22,IT,Software Engineer,E1020,Full-time
E2459,Rhonda,Gutierrez,Male,1962-05-18,2022-01-24,HR,HR Specialist,E1069,Contract
E2460,John,Robinson,Non-Binary,1966-07-15,2010-06-27,Sales,Account Executive,,Part-time
E2461,Alexander,Wilson,Female,1967-03-12,2003-08-29,Consulting,Consultant,E1005,Full-time
E2462,Tyler,Medina,Non-Binary,2003-05-07,2021-05-15,Consulting,Consultant,,Part-time
E2463,Robin,Hamilton,Male,2002-05-27,2020-01-25,Recruitment,Senior Recruiter,,Contract
E2464,Melissa,Woods,Male,1978-03-07,2009-10-23,Recruitment,Senior Recruiter,,Part-time
E2465,Katherine,Jacobs,Female,1996-01-20,2014-08-25,IT,IT Manager,,Full-time
E2466,Alvin,Russell,Non-Binary,1998-02-16,2018-08-31,Consulting,Lead Consultant,,Part-time
E2467,Erika,Glass,Male,1991-08-12,2024-01-26,Recruitment,Recruitment Manager,E1042,Part-time
E2468,Carla,Williamson,Male,2000-06-21,2020-04-01,Consulting,Senior Consultant,E1071,Full-time
E2469,Deanna,Hardy,Non-Binary,1991-10-27,2018-12-28,Accounting,Finance Manager,E1071,Full-time
E2470,Kaitlin,Ayala,Male,1998-01-23,2017-09-21,Sales,Sales Manager,,Part-time
E2471,Jonathan,Zimmerman,Male,1996-09-16,2018-11-14,Accounting,Accountant,E1026,Full-time
E2472,Jessica,Flores,Male,1962-03-04,1991-12-30,IT,Software Engineer,E1100,Contract
E2473,Sue,Martin,Female,1986-04-16,2006-01-29,Sales,Account Executive,E1042,Full-time
E2474,Joseph,Callahan,Male,1966-12-23,2013-06-27,IT,IT Manager,E1076,Part-time
E2475,William,Bright,Female,1972-11-11,1993-03-25,HR,HR Manager,E1066,Contract
E2476,Megan,Salazar,Non-Binary,2004-03-03,2022-04-20,Recruitment,Senior Recruiter,,Contract
E2477,Peggy,Torres,Male,2002-09-12,2023-05-17,Consulting,Lead Consultant,,Contract
E2478,Virginia,Wheeler,Female,1966-07-11,1995-10-17,IT,System Administrator,E1072,Full-time
E2479,Jacqueline,Fletcher,Male,1987-02-21,2012-01-27,Consulting,Lead Consultant,E1074,Contract
E2480,Mark,Gibson,Male,1990-05-06,2018-06-21,HR,HR Specialist,E1060,Part-time
E2481,Adam,Chapman,Female,1964-12-26,2013-09-17,HR,HR Manager,E1062,Part-time
E2482,Amy,Smith,Non-Binary,1970-07-20,2010-11-15,IT,System Administrator,E1093,Contract
E2483,Dawn,Stewart,Non-Binary,2001-06-08,2019-12-20,Recruitment,Senior Recruiter,E1021,Part-time
E2484,Tom,Stephens,Female,1970-07-15,2023-12-25,Accounting,Billing Specialist,,Part-time
E2485,Christopher,Dixon,Male,1965-07-28,2000-06-13,Sales,Sales Manager,,Contract
E2486,Danielle,Johnson,Non-Binary,1985-05-07,2019-02-11,IT,Software Engineer,,Part-time
E2487,John,Miller,Male,2002-06-12,2020-10-01,Accounting,Accountant,E1011,Full-time
E2488,Keith,Greene,Male,1976-07-04,2005-09-12,Accounting,Finance Manager,E1030,Part-time
E2489,Alex,Bell,Non-Binary,1970-12-29,2000-04-13,Accounting,Accountant,E1020,Full-time
E2490,Sharon,Flores,Female,1993-06-02,2014-12-31,Consulting,Consultant,,Part-time
E2491,Susan,Simmons,Non-Binary,1963-08-05,2010-05-31,Consulting,Consultant,E1075,Part-time
E2492,Bruce,Landry,Male,1999-04-22,2018-12-18,Recruitment,Recruiter,,Full-time
E2493,James,Evans,Non-Binary,1976-01-02,2014-06-28,Consulting,Consultant,,Part-time
E2494,Michael,Valdez,Female,1992-08-27,2022-10-03,Recruitment,Recruitment Manager,,Contract
E2495,Sheila,Parker,Male,1988-12-26,2007-08-24,Sales,Sales Associate,E1032,Full-time
E2496,Christopher,Moore,Female,1987-10-29,2024-05-01,Recruitment,Senior Recruiter,,Part-time
E2497,Brandy,Powell,Female,1983-02-26,2007-10-19,Accounting,Accountant,,Contract
E2498,Heather,Richard,Male,1969-12-21,1989-02-23,Recruitment,Recruitment Manager,E1027,Part-time
E2499,Crystal,Miller,Female,1967-09-08,1985-08-15,Consulting,Senior Consultant,,Contract
